FILE_NAME,FILE_SIZE,TIME,KDF,CIPHER,TRANSFORMATION,KEY_LENGTH
534.txt,1048575,114,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1288.txt,1048575,120,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
190.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
549.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
112.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1481.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1173.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1066.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
657.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
852.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
965.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1441.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
260.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1272.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1434.txt,1048575,161,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1154.txt,1048575,179,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
88.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
486.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
951.txt,1048575,124,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
9f63cd4088b0d9fad6898782.txt,50408283,8824,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
80.txt,1048575,747,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1047.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1379.txt,1048575,127,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1145.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
341.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
247.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
912.txt,1048575,264,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
545.txt,1048575,116,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
497.txt,1048575,119,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
11.txt,1048575,597,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
153.txt,1048575,531,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
441.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
217.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
923.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
371.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
136.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
723.txt,1048575,128,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
788.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
565.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1120.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1299.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
218.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
947.txt,1048575,871,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
695.txt,1048575,829,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
546.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1395.txt,1048575,314,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
728.txt,1048575,158,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1331.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1457.txt,1048575,218,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
181.txt,1048575,497,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
761.txt,1048575,160,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
370.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1370.txt,1048575,127,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
340.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
58.txt,1048575,160,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
random01.csv,50408284,13036,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
283.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
744.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
539.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
499.txt,1048575,509,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1099.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1403.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
811.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1042.txt,1048575,124,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1157.txt,1048575,734,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
359.txt,1048575,440,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1305.txt,1048575,528,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
753.txt,1048575,164,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
81.txt,1048575,163,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
887.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
184.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
420.txt,1048575,163,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
779.txt,1048575,415,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1131.txt,1048575,183,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
279.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
258.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
848.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1221.txt,1048575,236,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
555.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
771.txt,1048575,179,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
485.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
150.txt,1048575,161,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
192.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
83.txt,1048575,1760,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
55.txt,1048575,438,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
800.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1159.txt,1048575,153,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
374.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1281.txt,1048575,162,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1019.txt,1048575,263,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1451.txt,1048575,208,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
211.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1456.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
209.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
759.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1096.txt,1048575,125,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1415.txt,1048575,163,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1489.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1364.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1123.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
295.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
594.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1032.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1109.txt,1048575,171,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
331.txt,1048575,871,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
907.txt,1048575,352,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1189.txt,1048575,386,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
21.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1141.txt,1048575,181,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1168.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
868.txt,1048575,251,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1171.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
443.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
226.txt,1048575,502,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1367.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1424.txt,1048575,125,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
229.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
454.txt,1048575,568,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1225.txt,1048575,843,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
53.txt,1048575,375,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
872.txt,1048575,119,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1163.txt,1048575,122,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
665.txt,1048575,122,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
976.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
195.txt,1048575,125,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1365.txt,1048575,498,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1251.txt,1048575,1096,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1444.txt,1048575,999,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
627.txt,1048575,710,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1216.txt,1048575,598,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1033.txt,1048575,166,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
906.txt,1048575,160,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
43.txt,1048575,281,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1300.txt,1048575,275,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
297.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
261.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
119.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
712.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
185.txt,1048575,159,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
290.txt,1048575,218,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
757.txt,1048575,281,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
427.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
922.txt,1048575,156,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1459.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
679.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
836.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1417.txt,1048575,125,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
469.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
19.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
313.txt,1048575,177,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
e711ea638ca4.txt,20,4,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
502.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
885.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1270.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
17.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1238.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1337.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1232.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
263.txt,1048575,149,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
985.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
49.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
729.txt,1048575,127,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1446.txt,1048575,124,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
390.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
568.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1280.txt,1048575,108,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
883.txt,1048575,119,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
961.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
337.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
888.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
432.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1058.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1040.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1362.txt,1048575,143,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
196.txt,1048575,154,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1192.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1345.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
152.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
551.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
969.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
293.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1322.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1143.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1010.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
345.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1204.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1089.txt,1048575,141,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1317.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
631.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
488.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1287.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
20.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
626.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
529.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
984.txt,1048575,117,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1401.txt,1048575,114,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
cb69903c5152.txt,62914654,7871,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1056.txt,1048575,224,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1193.txt,1048575,115,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
289.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
522.txt,1048575,118,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
214.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1146.txt,1048575,151,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
569.txt,1048575,148,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
967.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
584.txt,1048575,191,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1392.txt,1048575,208,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
b,31457277,3892,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
347.txt,1048575,152,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1323.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
05.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
368.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
f119e99aba1f.txt,75497436,9538,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
70.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
870.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
322.txt,1048575,147,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1001.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1049.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
200.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1334.txt,1048575,225,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1185.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
137.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
361.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1211.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1386.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
962.txt,1048575,131,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1369.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1498.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
966.txt,1048575,144,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
50.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
507.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
100.txt,1048575,147,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1393.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1035.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1124.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1152.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
697.txt,1048575,126,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
163.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
786.txt,1048575,136,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
436.txt,1048575,140,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
352.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
819.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
138.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
62.txt,1048575,573,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
997.txt,1048575,168,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1303.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
971.txt,1048575,130,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1063.txt,1048575,159,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
63.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
69.txt,1048575,121,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
490.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
932.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
609.txt,1048575,129,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
598.txt,1048575,124,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
231.txt,1048575,125,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
242.txt,1048575,133,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
87.txt,1048575,146,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
581.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
36.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
random00.csv,50408284,6289,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
871.txt,1048575,123,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
323.txt,1048575,123,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
721.txt,1048575,132,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
267.txt,1048575,152,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
816.txt,1048575,145,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1499.txt,1048575,147,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
456.txt,1048575,142,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1466.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
825.txt,1048575,152,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1428.txt,1048575,134,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
777.txt,1048575,135,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
401.txt,1048575,137,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
1363.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
792.txt,1048575,139,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
466.txt,1048575,155,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
344.txt,1048575,138,PBKDF2WithHmacSHA256,DESede,DESede/CBC/PKCS5Padding,192
